state,LEAID,tot_pop,young_pop,young_pov_pop
TX,28650,"8,049","1,683",402
TX,28680,"22,341","3,660",797
TX,28710,"13,219","2,076",482
TX,28740,"74,923","14,888","1,925"
TX,28780,"9,581","1,253",308
TX,28800,579,93,25
TX,28830,604,98,13
TX,28890,"64,587","11,799","1,965"
TX,28920,"176,537","39,297","3,881"
TX,28980,488,61,9
TX,29010,"27,367","4,179",678
TX,29040,"2,324",306,74
TX,29100,"8,856","1,497",196
TX,29130,"8,908","1,184",380
TX,29160,"33,572","5,830","1,285"
TX,29190,"3,261",711,126
TX,29220,"2,277",385,59
TX,29250,"1,168",233,52
TX,29280,"4,074",605,116
TX,29370,781,62,19
TX,29400,"8,499","1,552",487
TX,29460,"2,111",403,77
TX,29520,"2,232",277,54
TX,29580,"6,162","1,240",119
TX,29670,"120,506","23,746","7,347"
TX,29700,"2,216",488,109
TX,29760,"1,929",343,65
TX,29820,"6,424","1,317",188
TX,29850,"140,875","27,364","2,204"
TX,29880,928,156,42
TX,29910,707,125,38
TX,29940,608,93,16
TX,30000,832,186,36
TX,30030,"2,050",232,51
TX,30060,"35,660","6,939",955
TX,30120,"18,385","4,438",185
TX,30180,"2,476",443,162
TX,30210,"1,929",304,91
TX,30250,"20,944","5,189","2,132"
TX,30300,"2,569",403,75
TX,30340,"6,525","1,242",262
TX,30390,"182,231","41,228","8,597"
TX,30420,"10,927","1,903",488
TX,30450,"1,226",238,35
TX,30480,763,154,13
TX,30570,"157,386","32,403","4,127"
TX,30600,"51,507","11,245",714
TX,30640,"50,737","9,267",709
TX,30660,871,132,37
TX,30690,"1,954",364,48
TX,30720,"3,781",685,86
TX,30750,"1,741",338,41
TX,30780,"1,459",277,48
TX,30810,"1,605",281,38
TX,30870,"4,890",815,91
TX,30930,"10,268","1,699",326
TX,30950,"19,934","3,721",809
TX,31040,"66,128","15,133","5,436"
TX,31170,"10,417","2,197",426
TX,31200,532,69,8
TX,31230,"4,359","1,098",479
TX,31260,"53,716","9,916",954
TX,31290,"4,693",858,125
TX,31320,470,78,14
TX,31380,"1,013",149,31
TX,31410,991,165,31
TX,31470,"1,879",354,110
TX,31500,"1,075",163,46
TX,31560,"2,058",335,58
TX,31620,813,167,33
TX,31650,"1,703",307,88
TX,31760,"23,603","5,050","1,025"
TX,31770,"8,874","1,534",291
TX,31860,"2,937",569,37
TX,31890,"6,535","1,375",331
TX,31920,771,115,29
TX,31950,224,40,8
TX,31970,"1,747",363,88
TX,32010,883,165,35
TX,32090,"46,427","7,574","2,033"
TX,32130,"6,250","1,092",256
TX,32160,"10,168","1,984",204
TX,32190,"22,077","3,592",807
TX,32220,748,178,11
TX,32250,"1,519",290,40
TX,32280,"29,855","5,309",770
TX,32310,"15,807","3,199",340
TX,32340,"7,242","1,326",301
TX,32370,"65,069","11,463","1,085"
TX,32400,"82,855","16,856","3,185"
TX,32430,"3,635",717,105
TX,32460,"4,874","1,030",143
TX,32490,"1,219",287,35
TX,32610,"1,745",337,93
TX,32640,"4,671",887,175
TX,32700,993,202,39
TX,32730,"6,398","1,003",289
TX,32740,"4,890","1,033",242
TX,32790,"4,674",839,166
TX,32880,787,127,20
TX,32910,"3,619",554,107
TX,32940,"437,825","76,755","12,305"
TX,32970,"2,401",477,100
TX,33010,"18,071","3,144",543
TX,33030,"1,845",350,74
TX,33090,201,30,4
TX,33120,"671,966","123,793","18,729"
TX,33180,"132,141","28,782","1,653"
TX,33240,"1,294",156,49
TX,33270,"1,512",272,42
TX,33390,"1,016",206,49
TX,33340,"1,069",175,42
TX,33360,"4,877",966,202
TX,33420,"1,192",177,32
TX,33570,92,10,3
TX,33630,"3,950",687,170
TX,33660,"2,929",634,150
TX,33690,"8,129","1,228",302
TX,33720,"7,331","1,587",337
TX,33780,"8,508","1,779",181
TX,33840,"4,441",798,194
TX,33870,"3,198",517,136
TX,33900,"1,361",219,69
TX,33960,386,59,13
TX,33980,655,115,28
TX,34020,"6,815","1,351",384
TX,34050,"21,127","3,640",869
TX,34110,"6,609","1,311",184
TX,34140,983,110,26
TX,34170,"19,439","3,742",777
TX,34230,"3,211",637,68
TX,00007,"1,054",123,36
TX,34260,"6,016","1,145",100
TX,34290,"21,200","3,706","1,175"
TX,34320,"255,337","53,080","13,730"
TX,34380,284,41,10
TX,34410,619,93,22
TX,34440,"105,503","21,844","1,516"
TX,34470,"11,903","1,908",652
TX,34500,"6,111","1,181",95
TX,34550,"14,213","2,349",619
TX,34560,620,97,16
TX,34630,"2,270",391,65
TX,34650,"9,622","2,286",359
TX,34680,"1,227",241,58
TX,34710,"2,783",438,59
TX,34770,"1,536",275,65
TX,34800,"5,393",876,212
TX,34830,"172,530","31,365","4,159"
TX,34860,"134,393","31,343","11,307"
TX,34920,"9,388","1,622",222
TX,34980,"25,497","5,095","1,027"
TX,35010,"13,045","2,493",625
TX,35040,"1,880",483,88
TX,35070,"25,529","5,095","1,230"
TX,35100,"377,484","59,903","4,782"
TX,35130,"11,808","2,222",228
TX,35190,"19,011","3,751",730
TX,41580,"2,355",441,93
TX,35250,"12,893","1,962",715
TX,35310,"7,777","1,675",149
TX,35340,"3,659",620,100
TX,35370,"3,133",327,63
TX,35400,"53,254","10,526","3,294"
TX,35430,"27,167","5,185",674
TX,35490,"5,676",699,160
TX,35520,"9,430","1,845",429
TX,35550,"3,913",686,78
TX,35580,"9,462","1,482",174
TX,35700,"1,339",186,35
TX,35730,725,118,19
TX,35740,"5,917","1,089",217
TX,35760,"3,248",699,258
TX,35800,"3,816",938,374
TX,35820,340,36,12
TX,35850,"26,973","5,924",698
TX,35890,341,72,20
TX,35910,"7,114","1,785",619
TX,36000,"78,364","19,706",593
TX,36180,"2,843",485,117
TX,36210,"4,906",817,229
TX,36240,"19,560","3,248",662
TX,36300,"8,782","1,269",253
TX,36360,"12,064","1,810",341
TX,36390,"1,936",412,152
TX,36420,188,23,11
TX,36450,"1,292",364,18
TX,36480,"2,848",430,135
TX,36510,"1,049",222,30
TX,36540,"12,387","2,095",796
TX,36570,"3,253",686,119
TX,36630,"2,932",600,35
TX,36660,"33,189","6,801",764
TX,36750,"5,197",986,95
TX,36780,"3,724",692,198
TX,36930,"3,648",751,167
TX,36970,"6,397","1,251",303
TX,36960,"3,998",977,210
TX,36990,"1,710",252,49
TX,37020,"237,897","42,707","7,064"
TX,37080,775,109,22
TX,37110,"2,286",455,64
TX,37140,"39,899","9,674","3,419"
TX,37170,"8,562","1,869",477
TX,37200,"4,710",902,128
TX,37230,"1,285",192,52
TX,37260,"6,632","1,261",209
TX,42120,"3,693",688,179
TX,37320,"1,626",256,72
TX,37380,"1,731",259,54
TX,37410,"11,870","2,404",217
TX,37440,"15,163","2,820","1,047"
TX,37470,"1,341",258,35
TX,37500,761,93,23
TX,37590,"9,254","1,734",357
TX,00003,"1,209",215,71
TX,37650,"93,999","19,472","1,175"
TX,37710,"4,072",845,131
TX,37740,"25,307","5,854","2,435"
TX,37800,"5,359","1,052",205
TX,37830,"1,400",258,44
TX,37860,"1,737",399,66
TX,37900,"4,718",827,197
TX,38040,"1,758",281,76
TX,38080,"309,969","56,365","3,823"
TX,38100,"1,886",214,22
TX,38190,"12,667","2,426",552
TX,38220,"34,578","7,581",558
TX,38280,807,123,30
TX,38310,"1,250",286,80
TX,38360,"11,695","1,951",428
TX,38400,"5,852","1,012",118
TX,38430,"2,095",366,125
TX,38460,"6,909","1,492",205
TX,38490,328,22,6
TX,38520,"1,571",290,37
TX,38580,"9,734","1,990",147
TX,38610,"1,260",278,72
TX,38640,"2,609",423,50
TX,38700,"100,649","17,075","2,643"
TX,38730,"303,520","51,161","17,414"
TX,38760,"4,899",752,233
TX,38790,"44,120","10,237","3,645"
TX,38820,"6,030","1,149",450
TX,38850,"14,533","3,358","1,385"
TX,38900,"47,163","9,820","2,714"
TX,38910,843,140,37
TX,38970,"86,599","9,910","2,101"
TX,39000,"1,011",156,53
TX,39030,"4,401",666,184
TX,39060,171,10,2
TX,39120,639,149,23
TX,39150,"4,602",737,101
TX,39180,"16,561","3,007",268
TX,39210,"1,542",294,99
TX,39270,"27,125","4,991",633
TX,39300,199,32,9
TX,39330,"2,824",691,238
TX,39360,"4,653","1,047",328
TX,39390,"3,214",506,72
TX,39450,"1,863",297,44
TX,39480,"84,335","17,217","1,473"
TX,39510,"2,429",471,88
TX,39540,"4,969",749,118
TX,39570,"5,323","1,064",103
TX,39600,"2,667",597,163
TX,39630,"14,437","2,663",418
TX,39690,"48,057","7,463","1,594"
TX,39750,"18,923","5,078",937
TX,39780,"3,509",600,124
TX,39870,"6,350","1,524",169
TX,39900,"2,229",443,110
TX,39930,"52,384","12,826","3,146"
TX,39960,"3,180",571,159
TX,39990,"46,700","11,686","2,554"
TX,40020,"9,521","1,777",454
TX,40080,"47,510","8,193","1,346"
TX,40110,"4,130",821,88
TX,40170,583,87,15
TX,40200,"1,383",85,24
TX,40230,"16,911","3,035",558
TX,40290,948,143,34
TX,40320,"5,747",497,88
TX,40350,"9,822","1,964",515
TX,40380,540,63,7
TX,40410,"2,680",508,127
TX,40440,"7,532","1,436",312
TX,40470,"2,305",375,56
TX,40500,"2,261",355,106
TX,40550,"13,151","2,209",357
TX,40590,"1,636",304,65
TX,40620,"3,310",584,124
TX,40650,"15,454","2,848",565
TX,40710,"242,622","55,000","11,270"
TX,40740,"17,440","3,818","1,003"
TX,40770,"4,435",643,156
TX,40800,"3,319",607,121
TX,40680,"46,040","9,635","3,051"
TX,40890,250,40,10
TX,40920,"31,205","6,936","1,939"
TX,40950,"67,839","15,331","3,892"
TX,41010,"3,569",781,128
TX,41070,"17,882","3,881",769
TX,41100,"183,243","36,056","6,461"
TX,41130,132,28,3
TX,41190,"9,304","2,256",304
TX,41220,"200,672","41,644","10,767"
TX,41250,"1,581",351,74
TX,41280,"24,181","4,356",583
TX,00002,"1,456",180,48
TX,41340,"1,789",296,58
TX,41350,"18,594","3,023",402
TX,41400,"3,211",568,151
TX,41430,"4,370","1,060",199
TX,41520,"29,371","4,157",758
TX,41550,"1,381",308,45
TX,41610,"4,911",858,126
TX,41670,"2,387",479,78
TX,41700,646,98,20
TX,41760,"1,434",358,64
TX,41790,"1,221",221,22
TX,41820,"24,620","4,301",827
TX,41850,"1,405",355,58
TX,41880,"7,691","1,781",140
TX,41910,"1,854",431,54
TX,41970,"10,386","1,979",285
TX,42000,909,148,15
TX,42030,"12,283","2,324",601
TX,42060,"4,775",886,300
TX,42090,"2,742",569,129
TX,42210,"10,442","2,252",501
TX,42240,"5,505",986,208
TX,42280,"18,483","3,166",462
TX,42300,"7,131","1,112",226
TX,42330,"59,367","9,774","2,282"
TX,42360,"2,243",461,121
TX,42390,756,89,28
TX,42420,724,111,21
TX,42450,"30,629","5,419",816
TX,42480,"32,741","6,093","1,746"
TX,42510,"58,590","10,215","2,582"
TX,42540,399,69,10
TX,42570,916,214,34
TX,42630,"3,274",594,62
TX,42660,"3,877",636,76
TX,42690,"4,168",524,125
TX,42720,537,84,18
TX,42780,"1,086",176,42
TX,42810,"3,748",722,148
TX,42840,"3,541",664,189
TX,42870,"1,738",353,49
TX,42900,"3,057",630,65
TX,42930,"4,417",756,75
TX,42960,"95,265","21,203","1,767"
TX,42990,"3,648",906,303
TX,43110,765,140,37
TX,43140,"3,957",820,95
TX,43170,861,153,28
TX,43200,"7,282","1,088",318
TX,43230,"5,420","1,048",195
TX,43260,"7,416","1,697",218
TX,43320,"5,225",950,257
TX,43350,"14,375","3,165",615
TX,43400,843,151,36
TX,43470,"131,019","22,621","4,193"
TX,43530,"3,019",607,69
TX,43560,"2,060",310,59
TX,43650,"184,620","44,822","9,836"
TX,43680,"1,243",158,39
TX,43720,"21,752","4,360","1,378"
TX,43740,267,14,4
TX,43760,"3,453",674,106
TX,43800,"17,525","4,577","1,632"
TX,43860,"3,711",685,114
TX,43890,"9,280","1,948",147
TX,43920,"15,404","2,634",416
TX,43950,"5,234",886,262
TX,43980,"1,136",154,21
TX,44010,"11,980","2,443",338
TX,44040,"1,336",293,29
TX,44110,"12,189","1,929",383
TX,44150,"83,260","15,510","3,034"
TX,44160,"23,763","4,329",850
TX,44250,796,88,9
TX,44280,"109,495","17,721","4,407"
TX,44310,"1,841",336,83
TX,44370,148,29,4
TX,44410,"5,236","1,245",108
TX,44430,"47,319","8,642","1,548"
TX,44490,139,19,3
TX,44520,"1,248",218,53
TX,44580,"6,122","1,032",169
TX,44670,"4,179",711,144
TX,44710,"1,919",361,59
TX,44730,"58,281","10,823","1,206"
TX,44800,"60,349","10,016","1,067"
TX,44810,865,183,84
TX,44820,"4,554",776,124
TX,44890,"2,549",518,125
TX,44910,731,205,46
TX,44940,"1,913",399,145
TX,44960,"73,248","16,886","5,904"
TX,45000,"3,128",522,98
TX,45040,"8,271","1,522",163
TX,45090,"18,351","3,146",923
TX,45120,"7,997","1,645",592
TX,45150,"5,572","1,075",300
TX,45180,"2,660",499,130
TX,45210,928,171,36
